godzina,month,weekend,liczba_tras,usertype,student
18,6,FALSE,241,Subscriber,TRUE
18,9,FALSE,287,Customer,FALSE
18,9,FALSE,329,Subscriber,TRUE
18,11,FALSE,231,Subscriber,TRUE
18,1,FALSE,140,Subscriber,TRUE
18,8,TRUE,75,Subscriber,TRUE
18,8,FALSE,355,Subscriber,TRUE
18,12,FALSE,138,Subscriber,TRUE
18,8,TRUE,469,Subscriber,FALSE
18,3,TRUE,33,Subscriber,TRUE
18,6,TRUE,53,Customer,TRUE
18,9,TRUE,91,Subscriber,TRUE
18,12,TRUE,199,Subscriber,FALSE
18,1,TRUE,20,Subscriber,TRUE
18,7,FALSE,320,Subscriber,TRUE
18,5,FALSE,181,Subscriber,TRUE
18,2,FALSE,121,Subscriber,TRUE
18,10,FALSE,309,Subscriber,TRUE
18,10,TRUE,390,Subscriber,FALSE
18,7,TRUE,432,Subscriber,FALSE
18,4,FALSE,166,Subscriber,TRUE
18,6,FALSE,217,Customer,FALSE
18,5,FALSE,180,Customer,FALSE
18,5,TRUE,113,Customer,FALSE
18,12,TRUE,32,Subscriber,TRUE
18,9,TRUE,258,Customer,FALSE
18,10,TRUE,69,Subscriber,TRUE
18,7,TRUE,75,Subscriber,TRUE
18,4,TRUE,66,Customer,FALSE
18,5,TRUE,352,Subscriber,FALSE
18,9,TRUE,67,Customer,TRUE
18,11,FALSE,39,Customer,TRUE
18,3,FALSE,157,Subscriber,TRUE
18,8,FALSE,250,Customer,FALSE
18,10,FALSE,178,Customer,FALSE
18,6,TRUE,67,Subscriber,TRUE
18,4,TRUE,36,Subscriber,TRUE
18,12,FALSE,42,Customer,FALSE
18,5,FALSE,38,Customer,TRUE
18,11,FALSE,75,Customer,FALSE
18,2,TRUE,22,Subscriber,TRUE
18,3,FALSE,39,Customer,FALSE
18,5,TRUE,29,Subscriber,TRUE
18,7,FALSE,272,Customer,FALSE
18,8,TRUE,194,Customer,FALSE
18,10,TRUE,16,Customer,TRUE
18,7,FALSE,68,Customer,TRUE
18,6,TRUE,194,Customer,FALSE
18,8,FALSE,86,Customer,TRUE
18,3,TRUE,42,Customer,FALSE
18,9,FALSE,79,Customer,TRUE
18,11,TRUE,26,Customer,FALSE
18,1,FALSE,13,Customer,FALSE
18,7,TRUE,161,Customer,FALSE
18,10,TRUE,69,Customer,FALSE
18,6,FALSE,65,Customer,TRUE
18,10,FALSE,45,Customer,TRUE
18,12,FALSE,11,Customer,TRUE
18,7,TRUE,18,Customer,TRUE
18,11,TRUE,8,Customer,TRUE
18,12,TRUE,20,Customer,FALSE
18,4,FALSE,24,Customer,TRUE
18,2,FALSE,4,Customer,TRUE
18,2,TRUE,10,Customer,FALSE
18,8,TRUE,31,Customer,TRUE
18,5,TRUE,22,Customer,TRUE
18,1,TRUE,3,Customer,FALSE
18,4,TRUE,12,Customer,TRUE
18,1,FALSE,3,Customer,TRUE
18,12,TRUE,3,Customer,TRUE
18,3,TRUE,3,Customer,TRUE
18,3,FALSE,2,Customer,TRUE
19,1,FALSE,1232,Subscriber,FALSE
19,2,FALSE,1097,Subscriber,FALSE
19,3,FALSE,1421,Subscriber,FALSE
19,4,FALSE,1720,Subscriber,FALSE
19,4,TRUE,45,Subscriber,TRUE
19,5,FALSE,1903,Subscriber,FALSE
19,6,TRUE,487,Subscriber,FALSE
19,2,TRUE,145,Subscriber,FALSE
19,3,TRUE,259,Subscriber,FALSE
19,7,FALSE,242,Subscriber,TRUE
19,9,TRUE,488,Subscriber,FALSE
19,4,FALSE,167,Subscriber,TRUE
19,6,FALSE,1982,Subscriber,FALSE
19,8,FALSE,2293,Subscriber,FALSE
19,9,FALSE,2135,Subscriber,FALSE
19,10,FALSE,1985,Subscriber,FALSE
19,1,TRUE,160,Subscriber,FALSE
19,6,FALSE,180,Subscriber,TRUE
19,8,FALSE,86,Customer,TRUE
19,12,FALSE,849,Subscriber,FALSE
19,7,FALSE,2128,Subscriber,FALSE
19,8,TRUE,466,Subscriber,FALSE
19,11,FALSE,177,Subscriber,TRUE
19,12,TRUE,156,Subscriber,FALSE
19,1,FALSE,129,Subscriber,TRUE
19,5,TRUE,310,Subscriber,FALSE
19,11,FALSE,1282,Subscriber,FALSE
19,8,FALSE,291,Subscriber,TRUE
19,9,TRUE,49,Customer,TRUE
19,3,FALSE,147,Subscriber,TRUE
19,10,TRUE,281,Subscriber,FALSE
19,2,FALSE,105,Subscriber,TRUE
19,3,TRUE,33,Subscriber,TRUE
19,9,TRUE,204,Customer,FALSE
19,9,FALSE,279,Subscriber,TRUE
19,9,FALSE,248,Customer,FALSE
19,5,FALSE,160,Subscriber,TRUE
19,12,FALSE,87,Subscriber,TRUE
19,9,TRUE,65,Subscriber,TRUE
19,11,TRUE,230,Subscriber,FALSE
19,11,TRUE,30,Subscriber,TRUE
19,10,FALSE,262,Subscriber,TRUE
19,4,TRUE,302,Subscriber,FALSE
19,2,TRUE,20,Subscriber,TRUE
19,6,FALSE,206,Customer,FALSE
19,7,TRUE,395,Subscriber,FALSE
19,8,TRUE,94,Subscriber,TRUE
19,7,FALSE,277,Customer,FALSE
19,10,FALSE,131,Customer,FALSE
19,6,TRUE,207,Customer,FALSE
19,4,FALSE,92,Customer,FALSE
19,7,TRUE,58,Subscriber,TRUE
19,5,FALSE,176,Customer,FALSE
19,12,TRUE,17,Subscriber,TRUE
19,7,FALSE,70,Customer,TRUE
19,8,TRUE,216,Customer,FALSE
19,1,TRUE,7,Subscriber,TRUE
19,10,TRUE,66,Customer,FALSE
19,6,TRUE,67,Subscriber,TRUE
19,7,TRUE,153,Customer,FALSE
19,6,FALSE,47,Customer,TRUE
19,10,TRUE,46,Subscriber,TRUE
19,8,FALSE,310,Customer,FALSE
19,6,TRUE,47,Customer,TRUE
19,5,TRUE,32,Subscriber,TRUE
19,11,FALSE,60,Customer,FALSE
19,10,FALSE,38,Customer,TRUE
19,1,FALSE,7,Customer,FALSE
19,9,FALSE,69,Customer,TRUE
19,12,FALSE,25,Customer,FALSE
19,4,FALSE,37,Customer,TRUE
19,12,FALSE,9,Customer,TRUE
19,4,TRUE,13,Customer,TRUE
19,5,TRUE,87,Customer,FALSE
19,4,TRUE,68,Customer,FALSE
19,5,FALSE,28,Customer,TRUE
19,7,TRUE,40,Customer,TRUE
19,3,FALSE,25,Customer,FALSE
19,11,FALSE,18,Customer,TRUE
19,8,TRUE,28,Customer,TRUE
19,3,TRUE,27,Customer,FALSE
19,5,TRUE,20,Customer,TRUE
19,2,FALSE,3,Customer,TRUE
19,10,TRUE,10,Customer,TRUE
19,11,TRUE,25,Customer,FALSE
19,2,FALSE,7,Customer,FALSE
19,12,TRUE,8,Customer,FALSE
19,3,FALSE,11,Customer,TRUE
19,1,TRUE,1,Customer,TRUE
19,1,TRUE,2,Customer,FALSE
19,2,TRUE,2,Customer,FALSE
19,3,TRUE,9,Customer,TRUE
19,11,TRUE,3,Customer,TRUE
19,12,TRUE,2,Customer,TRUE
19,1,FALSE,1,Customer,TRUE
20,1,FALSE,776,Subscriber,FALSE
20,5,FALSE,1200,Subscriber,FALSE
20,11,TRUE,180,Subscriber,FALSE
20,12,TRUE,110,Subscriber,FALSE
20,3,FALSE,838,Subscriber,FALSE
20,7,FALSE,1444,Subscriber,FALSE
20,9,FALSE,1379,Subscriber,FALSE
20,12,FALSE,487,Subscriber,FALSE
20,2,FALSE,633,Subscriber,FALSE
20,7,TRUE,362,Subscriber,FALSE
20,11,FALSE,783,Subscriber,FALSE
20,1,TRUE,97,Subscriber,FALSE
20,1,FALSE,60,Subscriber,TRUE
20,4,FALSE,1128,Subscriber,FALSE
20,5,TRUE,223,Subscriber,FALSE
20,8,FALSE,218,Subscriber,TRUE
20,10,TRUE,219,Subscriber,FALSE
20,2,TRUE,129,Subscriber,FALSE
20,6,FALSE,125,Subscriber,TRUE
20,6,FALSE,1291,Subscriber,FALSE
20,10,TRUE,40,Subscriber,TRUE
20,3,FALSE,79,Subscriber,TRUE
20,3,TRUE,171,Subscriber,FALSE
20,5,FALSE,103,Customer,FALSE
20,9,FALSE,215,Subscriber,TRUE
20,8,FALSE,1431,Subscriber,FALSE
20,12,FALSE,88,Subscriber,TRUE
20,10,FALSE,1154,Subscriber,FALSE
20,4,TRUE,284,Subscriber,FALSE
20,11,TRUE,30,Subscriber,TRUE
20,9,TRUE,371,Subscriber,FALSE
20,6,TRUE,470,Subscriber,FALSE
20,6,TRUE,46,Subscriber,TRUE
20,11,FALSE,94,Subscriber,TRUE
20,2,FALSE,87,Subscriber,TRUE
20,10,FALSE,168,Subscriber,TRUE
20,8,TRUE,369,Subscriber,FALSE
20,8,TRUE,73,Subscriber,TRUE
20,7,FALSE,176,Subscriber,TRUE
20,12,FALSE,20,Customer,FALSE
20,2,TRUE,19,Subscriber,TRUE
20,6,TRUE,129,Customer,FALSE
20,5,FALSE,113,Subscriber,TRUE
20,4,FALSE,113,Subscriber,TRUE
20,8,FALSE,238,Customer,FALSE
20,12,TRUE,24,Subscriber,TRUE
20,10,FALSE,107,Customer,FALSE
20,7,TRUE,136,Customer,FALSE
20,9,FALSE,55,Customer,TRUE
20,7,FALSE,249,Customer,FALSE
20,6,FALSE,59,Customer,TRUE
20,9,TRUE,65,Subscriber,TRUE
20,4,TRUE,26,Subscriber,TRUE
20,1,TRUE,13,Subscriber,TRUE
20,4,FALSE,46,Customer,FALSE
20,5,TRUE,41,Customer,FALSE
20,7,FALSE,89,Customer,TRUE
20,5,TRUE,19,Subscriber,TRUE
20,9,TRUE,115,Customer,FALSE
20,4,FALSE,27,Customer,TRUE
20,6,FALSE,164,Customer,FALSE
20,8,TRUE,149,Customer,FALSE
20,4,TRUE,35,Customer,FALSE
20,7,TRUE,44,Subscriber,TRUE
20,3,TRUE,19,Subscriber,TRUE
20,7,TRUE,29,Customer,TRUE
20,9,FALSE,159,Customer,FALSE
20,10,FALSE,27,Customer,TRUE
20,11,FALSE,51,Customer,FALSE
20,1,FALSE,7,Customer,FALSE
20,11,TRUE,21,Customer,FALSE
20,3,TRUE,5,Customer,FALSE
20,3,FALSE,11,Customer,FALSE
20,5,FALSE,12,Customer,TRUE
20,6,TRUE,30,Customer,TRUE
20,3,FALSE,6,Customer,TRUE
20,2,FALSE,12,Customer,FALSE
20,8,FALSE,69,Customer,TRUE
20,12,FALSE,6,Customer,TRUE
20,5,TRUE,11,Customer,TRUE
20,2,FALSE,4,Customer,TRUE
20,10,TRUE,7,Customer,TRUE
20,11,TRUE,3,Customer,TRUE
20,8,TRUE,23,Customer,TRUE
20,11,FALSE,14,Customer,TRUE
20,9,TRUE,36,Customer,TRUE
20,10,TRUE,35,Customer,FALSE
20,12,TRUE,8,Customer,FALSE
20,4,TRUE,11,Customer,TRUE
20,2,TRUE,1,Customer,FALSE
20,12,TRUE,5,Customer,TRUE
20,1,TRUE,1,Customer,TRUE
20,3,TRUE,7,Customer,TRUE
21,4,FALSE,669,Subscriber,FALSE
21,7,FALSE,159,Customer,FALSE
21,8,FALSE,967,Subscriber,FALSE
21,10,FALSE,872,Subscriber,FALSE
21,11,FALSE,556,Subscriber,FALSE
21,5,FALSE,775,Subscriber,FALSE
21,7,FALSE,943,Subscriber,FALSE
21,11,TRUE,122,Subscriber,FALSE
21,12,FALSE,370,Subscriber,FALSE
21,3,FALSE,439,Subscriber,FALSE
21,6,FALSE,848,Subscriber,FALSE
21,7,TRUE,249,Subscriber,FALSE
21,1,FALSE,406,Subscriber,FALSE
21,4,TRUE,147,Subscriber,FALSE
21,6,TRUE,298,Subscriber,FALSE
21,2,FALSE,368,Subscriber,FALSE
21,9,FALSE,820,Subscriber,FALSE
21,9,FALSE,143,Subscriber,TRUE
21,5,FALSE,72,Customer,FALSE
21,9,TRUE,51,Subscriber,TRUE
21,6,TRUE,36,Subscriber,TRUE
21,8,TRUE,260,Subscriber,FALSE
21,6,FALSE,93,Subscriber,TRUE
21,9,TRUE,300,Subscriber,FALSE
21,2,TRUE,7,Subscriber,TRUE
21,2,TRUE,74,Subscriber,FALSE
21,11,FALSE,75,Subscriber,TRUE
21,12,TRUE,106,Subscriber,FALSE
21,5,TRUE,172,Subscriber,FALSE
21,11,TRUE,24,Customer,FALSE
21,10,TRUE,23,Subscriber,TRUE
21,2,FALSE,49,Subscriber,TRUE
21,10,TRUE,173,Subscriber,FALSE
21,12,FALSE,38,Subscriber,TRUE
21,12,TRUE,17,Subscriber,TRUE
21,5,TRUE,16,Subscriber,TRUE
21,3,TRUE,112,Subscriber,FALSE
21,4,FALSE,82,Subscriber,TRUE
21,5,FALSE,88,Subscriber,TRUE
21,10,FALSE,97,Subscriber,TRUE
21,4,TRUE,23,Subscriber,TRUE
21,5,FALSE,17,Customer,TRUE
21,8,FALSE,133,Subscriber,TRUE
21,3,FALSE,46,Subscriber,TRUE
21,7,TRUE,37,Subscriber,TRUE
21,3,TRUE,19,Subscriber,TRUE
21,7,FALSE,124,Subscriber,TRUE
21,1,TRUE,9,Subscriber,TRUE
21,8,TRUE,95,Customer,FALSE
21,1,FALSE,29,Subscriber,TRUE
21,1,TRUE,63,Subscriber,FALSE
21,11,FALSE,13,Customer,TRUE
21,8,FALSE,49,Customer,TRUE
21,10,FALSE,67,Customer,FALSE
21,9,TRUE,76,Customer,FALSE
21,8,TRUE,45,Subscriber,TRUE
21,9,FALSE,64,Customer,TRUE
21,8,FALSE,181,Customer,FALSE
21,4,FALSE,45,Customer,FALSE
21,8,TRUE,25,Customer,TRUE
21,9,TRUE,30,Customer,TRUE
21,7,FALSE,47,Customer,TRUE
21,10,TRUE,36,Customer,FALSE
21,3,FALSE,5,Customer,FALSE
21,2,FALSE,12,Customer,FALSE
21,6,TRUE,85,Customer,FALSE
21,3,FALSE,3,Customer,TRUE
21,4,TRUE,22,Customer,FALSE
21,11,FALSE,24,Customer,FALSE
21,9,FALSE,90,Customer,FALSE
21,12,FALSE,9,Customer,TRUE
21,6,FALSE,69,Customer,FALSE
21,12,TRUE,28,Customer,FALSE
21,2,FALSE,6,Customer,TRUE
21,7,TRUE,57,Customer,FALSE
21,12,FALSE,14,Customer,FALSE
21,5,TRUE,18,Customer,FALSE
21,6,TRUE,23,Customer,TRUE
21,10,FALSE,24,Customer,TRUE
21,7,TRUE,15,Customer,TRUE
21,6,FALSE,25,Customer,TRUE
21,1,TRUE,7,Customer,FALSE
21,3,TRUE,5,Customer,FALSE
21,11,TRUE,5,Subscriber,TRUE
21,5,TRUE,6,Customer,TRUE
21,11,TRUE,3,Customer,TRUE
21,10,TRUE,11,Customer,TRUE
21,1,TRUE,6,Customer,TRUE
21,4,FALSE,13,Customer,TRUE
21,1,FALSE,2,Customer,FALSE
21,1,FALSE,2,Customer,TRUE
21,4,TRUE,2,Customer,TRUE
21,2,TRUE,3,Customer,TRUE
21,12,TRUE,1,Customer,TRUE
22,3,TRUE,104,Subscriber,FALSE
22,4,FALSE,372,Subscriber,FALSE
22,6,FALSE,80,Customer,FALSE
22,6,TRUE,192,Subscriber,FALSE
22,7,FALSE,690,Subscriber,FALSE
22,9,FALSE,93,Subscriber,TRUE
22,10,FALSE,484,Subscriber,FALSE
22,6,FALSE,477,Subscriber,FALSE
22,9,FALSE,548,Subscriber,FALSE
22,1,FALSE,240,Subscriber,FALSE
22,5,TRUE,123,Subscriber,FALSE
22,5,FALSE,490,Subscriber,FALSE
22,9,TRUE,182,Subscriber,FALSE
22,7,FALSE,106,Subscriber,TRUE
22,1,TRUE,57,Subscriber,FALSE
22,8,TRUE,95,Customer,FALSE
22,2,FALSE,237,Subscriber,FALSE
22,8,FALSE,578,Subscriber,FALSE
22,8,TRUE,32,Subscriber,TRUE
22,4,TRUE,126,Subscriber,FALSE
22,12,FALSE,226,Subscriber,FALSE
22,8,FALSE,89,Subscriber,TRUE
22,10,TRUE,126,Subscriber,FALSE
22,11,FALSE,343,Subscriber,FALSE
22,8,TRUE,192,Subscriber,FALSE
22,3,FALSE,39,Subscriber,TRUE
22,4,FALSE,40,Subscriber,TRUE
22,6,FALSE,77,Subscriber,TRUE
22,6,FALSE,31,Customer,TRUE
22,11,TRUE,109,Subscriber,FALSE
22,12,TRUE,86,Subscriber,FALSE
22,3,FALSE,273,Subscriber,FALSE
22,11,FALSE,54,Subscriber,TRUE
22,1,FALSE,27,Subscriber,TRUE
22,7,FALSE,172,Customer,FALSE
22,5,FALSE,43,Subscriber,TRUE
22,6,TRUE,33,Subscriber,TRUE
22,12,TRUE,13,Subscriber,TRUE
22,9,TRUE,36,Subscriber,TRUE
22,10,FALSE,71,Subscriber,TRUE
22,11,FALSE,49,Customer,FALSE
22,2,FALSE,31,Subscriber,TRUE
22,7,TRUE,180,Subscriber,FALSE
22,9,FALSE,63,Customer,FALSE
22,2,TRUE,8,Subscriber,TRUE
22,5,TRUE,18,Customer,FALSE
22,2,TRUE,66,Subscriber,FALSE
22,4,TRUE,17,Subscriber,TRUE
22,9,TRUE,73,Customer,FALSE
22,11,TRUE,15,Subscriber,TRUE
22,12,FALSE,28,Subscriber,TRUE
22,10,TRUE,20,Subscriber,TRUE
22,3,TRUE,13,Subscriber,TRUE
22,5,TRUE,14,Subscriber,TRUE
22,5,FALSE,77,Customer,FALSE
22,7,TRUE,28,Subscriber,TRUE
22,8,FALSE,106,Customer,FALSE
22,1,FALSE,3,Customer,TRUE
22,2,FALSE,3,Customer,FALSE
22,10,FALSE,15,Customer,TRUE
22,10,FALSE,65,Customer,FALSE
22,3,FALSE,9,Customer,FALSE
22,4,TRUE,14,Customer,FALSE
22,6,TRUE,76,Customer,FALSE
22,9,TRUE,35,Customer,TRUE
22,5,FALSE,12,Customer,TRUE
22,8,FALSE,34,Customer,TRUE
22,12,TRUE,5,Customer,FALSE
22,4,FALSE,26,Customer,FALSE
22,7,FALSE,37,Customer,TRUE
22,11,FALSE,11,Customer,TRUE
22,3,TRUE,2,Customer,TRUE
22,1,TRUE,3,Subscriber,TRUE
22,3,FALSE,3,Customer,TRUE
22,9,FALSE,40,Customer,TRUE
22,10,TRUE,32,Customer,FALSE
22,6,TRUE,21,Customer,TRUE
22,11,TRUE,18,Customer,FALSE
22,12,FALSE,6,Customer,TRUE
22,8,TRUE,20,Customer,TRUE
22,7,TRUE,31,Customer,FALSE
22,3,TRUE,8,Customer,FALSE
22,1,FALSE,3,Customer,FALSE
22,12,FALSE,15,Customer,FALSE
22,5,TRUE,4,Customer,TRUE
22,4,TRUE,12,Customer,TRUE
22,7,TRUE,14,Customer,TRUE
22,11,TRUE,4,Customer,TRUE
22,4,FALSE,3,Customer,TRUE
22,10,TRUE,3,Customer,TRUE
22,12,TRUE,2,Customer,TRUE
22,1,TRUE,1,Customer,FALSE
22,2,TRUE,2,Customer,TRUE
22,1,TRUE,1,Customer,TRUE
23,4,FALSE,190,Subscriber,FALSE
23,7,FALSE,321,Subscriber,FALSE
23,5,FALSE,282,Subscriber,FALSE
23,11,FALSE,177,Subscriber,FALSE
23,9,TRUE,106,Subscriber,FALSE
23,6,FALSE,279,Subscriber,FALSE
23,3,TRUE,73,Subscriber,FALSE
23,3,FALSE,156,Subscriber,FALSE
23,7,FALSE,47,Subscriber,TRUE
23,1,FALSE,102,Subscriber,FALSE
23,10,FALSE,251,Subscriber,FALSE
23,6,TRUE,136,Subscriber,FALSE
23,10,TRUE,101,Subscriber,FALSE
23,8,FALSE,323,Subscriber,FALSE
23,2,FALSE,96,Subscriber,FALSE
23,2,TRUE,36,Subscriber,FALSE
23,8,TRUE,22,Subscriber,TRUE
23,11,TRUE,81,Subscriber,FALSE
23,2,FALSE,14,Subscriber,TRUE
23,11,TRUE,6,Subscriber,TRUE
23,1,FALSE,12,Subscriber,TRUE
23,2,TRUE,5,Subscriber,TRUE
23,6,FALSE,20,Customer,TRUE
23,9,FALSE,48,Subscriber,TRUE
23,9,FALSE,263,Subscriber,FALSE
23,5,TRUE,82,Subscriber,FALSE
23,12,FALSE,142,Subscriber,FALSE
23,12,TRUE,11,Subscriber,TRUE
23,8,TRUE,52,Customer,FALSE
23,12,FALSE,16,Subscriber,TRUE
23,10,FALSE,28,Subscriber,TRUE
23,8,TRUE,125,Subscriber,FALSE
23,12,TRUE,59,Subscriber,FALSE
23,4,FALSE,17,Subscriber,TRUE
23,6,TRUE,10,Subscriber,TRUE
23,4,TRUE,8,Subscriber,TRUE
23,10,TRUE,11,Subscriber,TRUE
23,5,FALSE,19,Subscriber,TRUE
23,7,TRUE,136,Subscriber,FALSE
23,3,TRUE,8,Subscriber,TRUE
23,4,TRUE,102,Subscriber,FALSE
23,8,FALSE,45,Subscriber,TRUE
23,9,TRUE,60,Customer,FALSE
23,5,TRUE,11,Subscriber,TRUE
23,6,FALSE,25,Subscriber,TRUE
23,11,FALSE,23,Subscriber,TRUE
23,9,TRUE,19,Subscriber,TRUE
23,5,FALSE,43,Customer,FALSE
23,6,FALSE,53,Customer,FALSE
23,7,FALSE,66,Customer,FALSE
23,1,TRUE,55,Subscriber,FALSE
23,7,TRUE,16,Subscriber,TRUE
23,1,TRUE,4,Subscriber,TRUE
23,6,TRUE,60,Customer,FALSE
23,10,FALSE,35,Customer,FALSE
23,3,FALSE,12,Subscriber,TRUE
23,9,FALSE,15,Customer,TRUE
23,5,TRUE,16,Customer,FALSE
23,4,TRUE,11,Customer,FALSE
23,7,TRUE,31,Customer,FALSE
23,9,TRUE,21,Customer,TRUE
23,11,FALSE,22,Customer,FALSE
23,11,TRUE,7,Customer,TRUE
23,1,TRUE,1,Customer,TRUE
23,4,FALSE,7,Customer,FALSE
23,8,FALSE,83,Customer,FALSE
23,9,FALSE,40,Customer,FALSE
23,10,TRUE,10,Customer,TRUE
23,2,FALSE,5,Customer,FALSE
23,8,TRUE,24,Customer,TRUE
23,12,FALSE,16,Customer,FALSE
23,6,TRUE,18,Customer,TRUE
23,10,TRUE,12,Customer,FALSE
23,5,FALSE,13,Customer,TRUE
23,7,TRUE,13,Customer,TRUE
23,1,FALSE,3,Customer,FALSE
23,3,FALSE,1,Customer,FALSE
23,10,FALSE,11,Customer,TRUE
23,12,TRUE,13,Customer,FALSE
23,11,TRUE,9,Customer,FALSE
23,8,FALSE,25,Customer,TRUE
23,7,FALSE,31,Customer,TRUE
23,5,TRUE,3,Customer,TRUE
23,3,TRUE,3,Customer,FALSE
23,12,FALSE,3,Customer,TRUE
23,4,FALSE,3,Customer,TRUE
23,12,TRUE,3,Customer,TRUE
23,3,FALSE,4,Customer,TRUE
23,11,FALSE,1,Customer,TRUE
23,2,TRUE,3,Customer,FALSE
23,1,FALSE,1,Customer,TRUE
23,2,FALSE,2,Customer,TRUE
